question_title,accepted_answer_link,normalized_link
About application proxy,https://learn.microsoft.com/en-us/azure/active-directory/app-proxy/application-proxy-add-on-premises-application#prerequisites,https://learn.microsoft.com/en-us/azure/active-directory/app-proxy/application-proxy-add-on-premises-application
Validate email in ADF,https://learn.microsoft.com/en-us/azure/data-factory/data-flow-expressions-usage#regexMatch,https://learn.microsoft.com/en-us/azure/data-factory/data-flow-expressions-usage
ExpressRoute selection,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-introduction#features,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-introduction
Can someone point me to the best documentation to setup SQL Server Mail in Azure,https://learn.microsoft.com/en-us/azure/azure-sql/database/features-comparison?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/database/features-comparison
Why Azure Managed HSM doesn't trust Azure Resource Manager.,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/overview,https://learn.microsoft.com/en-us/azure/azure-resource-manager/management/overview
How to migrate the workload of an Azure VM with Ubuntu 18.04 LTS to a Azure VMSS with 22.04 LTS,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-attached-disks#adding-pre-populated-data-disks-to-an-existing-scale-set,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/virtual-machine-scale-sets-attached-disks
Eventhub Public IP access,https://learn.microsoft.com/en-us/azure/event-hubs/network-security,https://learn.microsoft.com/en-us/azure/event-hubs/network-security
How to change billing country for an existing Azure account,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/change-azure-account-profile#update-your-country-or-region,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/change-azure-account-profile
Override parameters for deployment using Synapse deployment task for workspace,https://learn.microsoft.com/en-us/azure/synapse-analytics/cicd/continuous-integration-delivery#create-custom-parameters-in-the-workspace-template,https://learn.microsoft.com/en-us/azure/synapse-analytics/cicd/continuous-integration-delivery
Site-2-Site,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-network-peering-overview#gateways-and-on-premises-connectivity,https://learn.microsoft.com/en-us/azure/virtual-network/virtual-network-peering-overview
AVD host error SxSStackListenerCheck -Custom Image,https://learn.microsoft.com/en-us/azure/virtual-desktop/prerequisites?tabs=portal#operating-systems-and-licenses,https://learn.microsoft.com/en-us/azure/virtual-desktop/prerequisites
Azure Firewall- source IP for ingress traffic,https://learn.microsoft.com/en-us/azure/architecture/example-scenario/gateway/firewall-application-gateway#azure-firewall-only,https://learn.microsoft.com/en-us/azure/architecture/example-scenario/gateway/firewall-application-gateway
"In Azure Service Bus Premium tier, how many operations per month can 1 MU handle",https://learn.microsoft.com/en-us/azure/service-bus-messaging/service-bus-performance-improvements?tabs=net-standard-sdk-2,https://learn.microsoft.com/en-us/azure/service-bus-messaging/service-bus-performance-improvements
Unable to Turn-On System Assigned Identity on a Container App,https://learn.microsoft.com/en-us/azure/container-apps/managed-identity?tabs=portal%2Cdotnet,https://learn.microsoft.com/en-us/azure/container-apps/managed-identity
How to discover unused file permissions in Azure Files,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-monitoring,https://learn.microsoft.com/en-us/azure/storage/files/storage-files-monitoring
How do I cancel Defender for Cloud?,https://learn.microsoft.com/en-us/azure/defender-for-cloud/enable-enhanced-security,https://learn.microsoft.com/en-us/azure/defender-for-cloud/enable-enhanced-security
How to check when my Azure subscription was disabled?,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/cancel-azure-subscription#cancel-subscription-in-the-azure-portal,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/cancel-azure-subscription
ASR Replication Appliance Activation,https://learn.microsoft.com/en-us/azure/site-recovery/vmware-azure-manage-configuration-server#update-windows-license,https://learn.microsoft.com/en-us/azure/site-recovery/vmware-azure-manage-configuration-server
Unit iotedge.service could not be found.,https://learn.microsoft.com/en-us/azure/iot-edge/quickstart-linux?view=iotedge-1.4,https://learn.microsoft.com/en-us/azure/iot-edge/quickstart-linux
Upgrading an Azure Red Hat VM from 8.3 to 8.8,https://learn.microsoft.com/en-us/azure/virtual-machines/workloads/redhat/redhat-rhui,https://learn.microsoft.com/en-us/azure/virtual-machines/workloads/redhat/redhat-rhui
How to Secure Communication Between Front-ends That Reside in Different Tenants?,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/limit-cross-tenant-private-endpoint-connections,https://learn.microsoft.com/en-us/azure/cloud-adoption-framework/ready/azure-best-practices/limit-cross-tenant-private-endpoint-connections
Script to shutdown Virtual Machine for users,https://learn.microsoft.com/en-us/azure/role-based-access-control/custom-roles,https://learn.microsoft.com/en-us/azure/role-based-access-control/custom-roles
Azure App Outbound IP Addr,https://learn.microsoft.com/en-us/azure/app-service/overview-inbound-outbound-ips,https://learn.microsoft.com/en-us/azure/app-service/overview-inbound-outbound-ips
Just In Time Access SSH Azure,https://learn.microsoft.com/en-us/azure/defender-for-cloud/just-in-time-access-overview?tabs=defender-for-container-arch-aks,https://learn.microsoft.com/en-us/azure/defender-for-cloud/just-in-time-access-overview
Azure Key Vault RBAC permissions required for APIM to retreive a cert?,https://learn.microsoft.com/en-us/azure/key-vault/general/rbac-guide?tabs=azure-cli#using-azure-rbac-secret-key-and-certificate-permissions-with-key-vault,https://learn.microsoft.com/en-us/azure/key-vault/general/rbac-guide
How does C# Azure Function App Access Cosmos DocumentDb? Confusion about App Settings & Connection Strings,https://learn.microsoft.com/en-us/azure/azure-functions/functions-versions?tabs=azure-cli%2Cwindows%2Cin-process%2Cv4&pivots=programming-language-csharp#creating-1x-apps,https://learn.microsoft.com/en-us/azure/azure-functions/functions-versions
Speech to speech chat,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/openai-speech?tabs=linux&pivots=programming-language-csharp,https://learn.microsoft.com/en-us/azure/ai-services/speech-service/openai-speech
How is synapse managing vulnerability packages? And is the azure synapse runtime environment changed overtime?,https://learn.microsoft.com/en-us/azure/synapse-analytics/,https://learn.microsoft.com/en-us/azure/synapse-analytics
Restore external .bak file to Azure Managed Instance,https://learn.microsoft.com/en-us/azure/azure-sql/managed-instance/restore-sample-database-quickstart#restore-from-a-backup-file,https://learn.microsoft.com/en-us/azure/azure-sql/managed-instance/restore-sample-database-quickstart
"Classic vnet migrate to ARM, but peered with new ARM vnet.",https://learn.microsoft.com/en-us/azure/virtual-machines/migration-classic-resource-manager-overview#unsupported-features,https://learn.microsoft.com/en-us/azure/virtual-machines/migration-classic-resource-manager-overview
What is the best input for video indexer,https://learn.microsoft.com/en-us/azure/media-services/latest/encode-media-encoder-standard-formats-reference,https://learn.microsoft.com/en-us/azure/media-services/latest/encode-media-encoder-standard-formats-reference
Change from Standard HDD to Premium SSD after ASR setup,https://learn.microsoft.com/en-us/azure/site-recovery/vmware-azure-common-questions#can-i-change-the-managed-disk-type-after-a-machine-is-protected,https://learn.microsoft.com/en-us/azure/site-recovery/vmware-azure-common-questions
"How can we schedule auto vacuum between specific times, such as 10 PM and 6 AM?",https://learn.microsoft.com/en-us/azure/postgresql/flexible-server/concepts-extensions#pg_cron,https://learn.microsoft.com/en-us/azure/postgresql/flexible-server/concepts-extensions
Microsoft hosted agent Features,https://learn.microsoft.com/en-us/azure/devops/pipelines/targets/azure-sqldb?view=azure-devops&tabs=yaml,https://learn.microsoft.com/en-us/azure/devops/pipelines/targets/azure-sqldb
Why SQL Server On Windows Server Template VM cannot be managed by Update Management Center?,https://learn.microsoft.com/en-us/azure/update-center/support-matrix?tabs=azurevm%2Cazurevm-os#supported-operating-systems,https://learn.microsoft.com/en-us/azure/update-center/support-matrix
ADF deployment issue,https://learn.microsoft.com/en-us/azure/data-factory/continuous-integration-delivery-resource-manager-custom-parameters#custom-parameter-syntax,https://learn.microsoft.com/en-us/azure/data-factory/continuous-integration-delivery-resource-manager-custom-parameters
Cannot import data in Manual evaluation result,https://learn.microsoft.com/en-us/azure/ai-studio/concepts/connections#connections-to-datastores,https://learn.microsoft.com/en-us/azure/ai-studio/concepts/connections
How to route all incoming traffic from on premise via Azure Firewall,https://learn.microsoft.com/en-us/azure/architecture/reference-architectures/hybrid-networking/hub-spoke?tabs=cli,https://learn.microsoft.com/en-us/azure/architecture/reference-architectures/hybrid-networking/hub-spoke
Unable to deploy privatelink endpoint into AzureFirewallSubnet,https://learn.microsoft.com/en-us/azure/virtual-network/manage-subnet-delegation?tabs=manage-subnet-delegation-portal,https://learn.microsoft.com/en-us/azure/virtual-network/manage-subnet-delegation
Azure Firewall - Hub & Spoke Deployment - Forced Tunnelling,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-faqs#do-virtual-networks-connected-to-expressroute-circuits-have-internet-connectivity,https://learn.microsoft.com/en-us/azure/expressroute/expressroute-faqs
Azure Virtual desktop Pool support OS,https://learn.microsoft.com/en-us/azure/virtual-desktop/terminology#host-pools,https://learn.microsoft.com/en-us/azure/virtual-desktop/terminology
Allow students to reimage lab VMs,https://learn.microsoft.com/en-us/azure/lab-services/how-to-migrate-lab-acounts-to-lab-plans,https://learn.microsoft.com/en-us/azure/lab-services/how-to-migrate-lab-acounts-to-lab-plans
Recommendations for Azure Database,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-advisor-find-recommendations-portal?view=azuresql,https://learn.microsoft.com/en-us/azure/azure-sql/database/database-advisor-find-recommendations-portal
How to re-enable my cancelled Azure subscription,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-disabled#the-subscription-was-canceled,https://learn.microsoft.com/en-us/azure/cost-management-billing/manage/subscription-disabled
Azure Cosmos Database and conversations chatbot,https://learn.microsoft.com/en-us/azure/cosmos-db/nosql/powerbi-visualize,https://learn.microsoft.com/en-us/azure/cosmos-db/nosql/powerbi-visualize
"Do we need to provision API Management when we call REST API accessible in public internet, from Azure services??",https://learn.microsoft.com/en-us/azure/api-management/api-management-key-concepts,https://learn.microsoft.com/en-us/azure/api-management/api-management-key-concepts
How to adjust the RDP settings in Bastion?,https://learn.microsoft.com/en-us/azure/bastion/native-client,https://learn.microsoft.com/en-us/azure/bastion/native-client
Azure Backup,https://learn.microsoft.com/en-us/azure/backup/backup-azure-arm-restore-vms,https://learn.microsoft.com/en-us/azure/backup/backup-azure-arm-restore-vms
"What DNS record need to add to on premise DNS for ""Public access for end users, use private access for session hosts""",https://learn.microsoft.com/en-us/azure/dns/private-resolver-endpoints-rulesets#inbound-endpoints-as-custom-dns,https://learn.microsoft.com/en-us/azure/dns/private-resolver-endpoints-rulesets
